CpuNumberOfCores,CpuNumberOfThreads,CpuBaseClock,CpuFrequency,CpuTDP,CpuTurboClock,GpuBandwidth,GpuBaseClock,GpuBoostClock,GpuMemorySize,FPS
4,4,100,3400,65,3800,484400,1481,1582,11000,125.3
2,4,100,3900,51,3900,484400,1481,1582,11000,104.4
12,24,100,3800,105,4600,484400,1481,1582,11000,149.2
8,16,100,3900,105,4500,484400,1481,1582,11000,147.8
8,16,100,3600,65,4400,484400,1481,1582,11000,145.7
6,12,100,3800,95,4400,484400,1481,1582,11000,145
6,12,100,3600,65,4200,484400,1481,1582,11000,140.8
6,12,100,3600,95,4250,484400,1481,1582,11000,136.4
6,12,100,3600,95,4000,484400,1481,1582,11000,128.7
6,12,100,3400,65,3900,484400,1481,1582,11000,126.7
8,16,100,3400,95,3800,484400,1481,1582,11000,122.5
8,16,100,3600,95,5000,336600,1000,1089,12000,154.6
8,8,100,3600,95,4900,336600,1000,1089,12000,153.2
6,12,100,3700,95,4700,336600,1000,1089,12000,141.9
4,8,100,4200,91,4500,336600,1000,1089,12000,137.8
6,6,100,2900,65,4100,336600,1000,1089,12000,136.7
6,6,100,3600,95,4300,336600,1000,1089,12000,135
6,6,100,2800,65,4000,336600,1000,1089,12000,132.3
4,4,100,3800,91,4200,336600,1000,1089,12000,130.9
4,4,100,3400,65,3800,336600,1000,1089,12000,124
2,4,100,3900,51,3900,336600,1000,1089,12000,103.4
12,24,100,3800,105,4600,336600,1000,1089,12000,147.7
8,16,100,3900,105,4500,336600,1000,1089,12000,146.3
8,16,100,3600,65,4400,336600,1000,1089,12000,144.3
6,12,100,3800,95,4400,336600,1000,1089,12000,143.6
6,12,100,3600,65,4200,336600,1000,1089,12000,139.4
6,12,100,3600,95,4250,336600,1000,1089,12000,135
6,12,100,3600,95,4000,336600,1000,1089,12000,126.8
6,12,100,3400,65,3900,336600,1000,1089,12000,125.4
8,16,100,3400,95,3800,336600,1000,1089,12000,121.3
8,16,100,3600,95,5000,448000,1605,1770,8000,153.1
8,8,100,3600,95,4900,448000,1605,1770,8000,151.7
6,12,100,3700,95,4700,448000,1605,1770,8000,140.5
4,8,100,4200,91,4500,448000,1605,1770,8000,136.4
6,6,100,2900,65,4100,448000,1605,1770,8000,135.3
6,6,100,3600,95,4300,448000,1605,1770,8000,133.7
6,6,100,2800,65,4000,448000,1605,1770,8000,131
4,4,100,3800,91,4200,448000,1605,1770,8000,129.6
4,4,100,3400,65,3800,448000,1605,1770,8000,122.8
2,4,100,3900,51,3900,448000,1605,1770,8000,102.3
12,24,100,3800,105,4600,448000,1605,1770,8000,146.2
8,16,100,3900,105,4500,448000,1605,1770,8000,144.9
8,16,100,3600,65,4400,448000,1605,1770,8000,142.8
6,12,100,3800,95,4400,448000,1605,1770,8000,142.1
6,12,100,3600,65,4200,448000,1605,1770,8000,138
6,12,100,3600,95,4250,448000,1605,1770,8000,133.7
6,12,100,3600,95,4000,448000,1605,1770,8000,125.5
6,12,100,3400,65,3900,448000,1605,1770,8000,124.1
8,16,100,3400,95,3800,448000,1605,1770,8000,120
8,16,100,3600,95,5000,448000,1410,1620,8000,146.8
8,8,100,3600,95,4900,448000,1410,1620,8000,145.5
6,12,100,3700,95,4700,448000,1410,1620,8000,134.8
4,8,100,4200,91,4500,448000,1410,1620,8000,130.8
6,6,100,2900,65,4100,448000,1410,1620,8000,129.8
6,6,100,3600,95,4300,448000,1410,1620,8000,128.2
6,6,100,2800,65,4000,448000,1410,1620,8000,125.6
4,4,100,3800,91,4200,448000,1410,1620,8000,124.3
4,4,100,3400,65,3800,448000,1410,1620,8000,117.8
2,4,100,3900,51,3900,448000,1410,1620,8000,98.1
12,24,100,3800,105,4600,448000,1410,1620,8000,140.3
8,16,100,3900,105,4500,448000,1410,1620,8000,138.9
8,16,100,3600,65,4400,448000,1410,1620,8000,137
6,12,100,3800,95,4400,448000,1410,1620,8000,136.3
6,12,100,3600,65,4200,448000,1410,1620,8000,132.4
6,12,100,3600,95,4250,448000,1410,1620,8000,128.2
6,12,100,3600,95,4000,448000,1410,1620,8000,120.4
6,12,100,3400,65,3900,448000,1410,1620,8000,119.1
8,16,100,3400,95,3800,448000,1410,1620,8000,115.1
8,16,100,3600,95,5000,352300,1607,1733,8000,145.2
8,8,100,3600,95,4900,352300,1607,1733,8000,143.9
6,12,100,3700,95,4700,352300,1607,1733,8000,134.1
4,8,100,4200,91,4500,352300,1607,1733,8000,129.7
6,6,100,2900,65,4100,352300,1607,1733,8000,128.4
6,6,100,3600,95,4300,352300,1607,1733,8000,127.5
6,6,100,2800,65,4000,352300,1607,1733,8000,124.7
4,4,100,3800,91,4200,352300,1607,1733,8000,123.3
4,4,100,3400,65,3800,352300,1607,1733,8000,116.5
2,4,100,3900,51,3900,352300,1607,1733,8000,97.2
12,24,100,3800,105,4600,352300,1607,1733,8000,138.8
8,16,100,3900,105,4500,352300,1607,1733,8000,137.5
8,16,100,3600,65,4400,352300,1607,1733,8000,135.5
6,12,100,3800,95,4400,352300,1607,1733,8000,134.9
6,12,100,3600,65,4200,352300,1607,1733,8000,131
6,12,100,3600,95,4250,352300,1607,1733,8000,126.9
6,12,100,3600,95,4000,352300,1607,1733,8000,119.8
6,12,100,3400,65,3900,352300,1607,1733,8000,117.8
8,16,100,3400,95,3800,352300,1607,1733,8000,113.9
8,16,100,3600,95,5000,448000,1470,1650,8000,140.6
8,8,100,3600,95,4900,448000,1470,1650,8000,139.3
6,12,100,3700,95,4700,448000,1470,1650,8000,129
4,8,100,4200,91,4500,448000,1470,1650,8000,125.3
6,6,100,2900,65,4100,448000,1470,1650,8000,124.2
6,6,100,3600,95,4300,448000,1470,1650,8000,122.8
6,6,100,2800,65,4000,448000,1470,1650,8000,120.3
4,4,100,3800,91,4200,448000,1470,1650,8000,119
4,4,100,3400,65,3800,448000,1470,1650,8000,112.7
2,4,100,3900,51,3900,448000,1470,1650,8000,94
12,24,100,3800,105,4600,448000,1470,1650,8000,134.3
8,16,100,3900,105,4500,448000,1470,1650,8000,133
8,16,100,3600,65,4400,448000,1470,1650,8000,131.1
6,12,100,3800,95,4400,448000,1470,1650,8000,130.5
6,12,100,3600,65,4200,448000,1470,1650,8000,126.8
6,12,100,3600,95,4250,448000,1470,1650,8000,122.8
6,12,100,3600,95,4000,448000,1470,1650,8000,115.3
6,12,100,3400,65,3900,448000,1470,1650,8000,114
8,16,100,3400,95,3800,448000,1470,1650,8000,110.2
8,16,100,3600,95,5000,336000,1365,1680,6000,135.9
8,8,100,3600,95,4900,336000,1365,1680,6000,134.7
6,12,100,3700,95,4700,336000,1365,1680,6000,124.7
4,8,100,4200,91,4500,336000,1365,1680,6000,121.1
6,6,100,2900,65,4100,336000,1365,1680,6000,120.1
6,6,100,3600,95,4300,336000,1365,1680,6000,118.7
6,6,100,2800,65,4000,336000,1365,1680,6000,116.3
4,4,100,3800,91,4200,336000,1365,1680,6000,115
4,4,100,3400,65,3800,336000,1365,1680,6000,109
2,4,100,3900,51,3900,336000,1365,1680,6000,90.8
12,24,100,3800,105,4600,336000,1365,1680,6000,129.8
8,16,100,3900,105,4500,336000,1365,1680,6000,128.6
8,16,100,3600,65,4400,336000,1365,1680,6000,126.8
6,12,100,3800,95,4400,336000,1365,1680,6000,126.2
6,12,100,3600,65,4200,336000,1365,1680,6000,122.5
6,12,100,3600,95,4250,336000,1365,1680,6000,118.7
6,12,100,3600,95,4000,336000,1365,1680,6000,111.4
6,12,100,3400,65,3900,336000,1365,1680,6000,110.2
8,16,100,3400,95,3800,336000,1365,1680,6000,106.6
8,16,100,3600,95,5000,256300,1607,1683,8000,132.8
8,8,100,3600,95,4900,256300,1607,1683,8000,131.6
6,12,100,3700,95,4700,256300,1607,1683,8000,122.5
4,8,100,4200,91,4500,256300,1607,1683,8000,119
6,6,100,2900,65,4100,256300,1607,1683,8000,117.3
6,6,100,3600,95,4300,256300,1607,1683,8000,116.7
6,6,100,2800,65,4000,256300,1607,1683,8000,113.6
4,4,100,3800,91,4200,256300,1607,1683,8000,113.2
4,4,100,3400,65,3800,256300,1607,1683,8000,107
2,4,100,3900,51,3900,256300,1607,1683,8000,89.5
12,24,100,3800,105,4600,256300,1607,1683,8000,126.8
8,16,100,3900,105,4500,256300,1607,1683,8000,125.6
8,16,100,3600,65,4400,256300,1607,1683,8000,123.9
6,12,100,3800,95,4400,256300,1607,1683,8000,123.3
6,12,100,3600,65,4200,256300,1607,1683,8000,119.7
6,12,100,3600,95,4250,256300,1607,1683,8000,115.9
6,12,100,3600,95,4000,256300,1607,1683,8000,109.4
6,12,100,3400,65,3900,256300,1607,1683,8000,107.7
8,16,100,3400,95,3800,256300,1607,1683,8000,104.5
8,16,100,3600,95,5000,256300,1506,1683,8000,121.8
8,8,100,3600,95,4900,256300,1506,1683,8000,120.7
6,12,100,3700,95,4700,256300,1506,1683,8000,112.2
4,8,100,4200,91,4500,256300,1506,1683,8000,109.1
6,6,100,2900,65,4100,256300,1506,1683,8000,107.7
6,6,100,3600,95,4300,256300,1506,1683,8000,107.2
6,6,100,2800,65,4000,256300,1506,1683,8000,105.1
4,4,100,3800,91,4200,256300,1506,1683,8000,103.1
4,4,100,3400,65,3800,256300,1506,1683,8000,98.5
2,4,100,3900,51,3900,256300,1506,1683,8000,81.7
12,24,100,3800,105,4600,256300,1506,1683,8000,116.4
8,16,100,3900,105,4500,256300,1506,1683,8000,115.3
8,16,100,3600,65,4400,256300,1506,1683,8000,113.7
6,12,100,3800,95,4400,256300,1506,1683,8000,113.1
6,12,100,3600,65,4200,256300,1506,1683,8000,109.9
6,12,100,3600,95,4250,256300,1506,1683,8000,106.4
6,12,100,3600,95,4000,256300,1506,1683,8000,100.7
6,12,100,3400,65,3900,256300,1506,1683,8000,98.8
8,16,100,3400,95,3800,256300,1506,1683,8000,95.7
8,16,100,3600,95,5000,288000,1500,1770,6000,121.8
8,8,100,3600,95,4900,288000,1500,1770,6000,120.7
6,12,100,3700,95,4700,288000,1500,1770,6000,111.8
4,8,100,4200,91,4500,288000,1500,1770,6000,108.6
6,6,100,2900,65,4100,288000,1500,1770,6000,107.7
6,6,100,3600,95,4300,288000,1500,1770,6000,106.4
6,6,100,2800,65,4000,288000,1500,1770,6000,104.2
4,4,100,3800,91,4200,288000,1500,1770,6000,103.1
4,4,100,3400,65,3800,288000,1500,1770,6000,97.7
2,4,100,3900,51,3900,288000,1500,1770,6000,81.4
12,24,100,3800,105,4600,288000,1500,1770,6000,116.4
8,16,100,3900,105,4500,288000,1500,1770,6000,115.3
8,16,100,3600,65,4400,288000,1500,1770,6000,113.7
6,12,100,3800,95,4400,288000,1500,1770,6000,113.1
6,12,100,3600,65,4200,288000,1500,1770,6000,109.9
6,12,100,3600,95,4250,288000,1500,1770,6000,106.4
6,12,100,3600,95,4000,288000,1500,1770,6000,99.9
6,12,100,3400,65,3900,288000,1500,1770,6000,98.8
8,16,100,3400,95,3800,288000,1500,1770,6000,95.5
8,16,100,3600,95,5000,336000,1530,1785,6000,120.3
8,8,100,3600,95,4900,336000,1530,1785,6000,119.2
6,12,100,3700,95,4700,336000,1530,1785,6000,110.4
4,8,100,4200,91,4500,336000,1530,1785,6000,107.2
6,6,100,2900,65,4100,336000,1530,1785,6000,106.3
6,6,100,3600,95,4300,336000,1530,1785,6000,105
6,6,100,2800,65,4000,336000,1530,1785,6000,102.9
4,4,100,3800,91,4200,336000,1530,1785,6000,101.8
4,4,100,3400,65,3800,336000,1530,1785,6000,96.5
2,4,100,3900,51,3900,336000,1530,1785,6000,80.4
12,24,100,3800,105,4600,336000,1530,1785,6000,114.9
8,16,100,3900,105,4500,336000,1530,1785,6000,113.8
8,16,100,3600,65,4400,336000,1530,1785,6000,112.2
6,12,100,3800,95,4400,336000,1530,1785,6000,111.7
6,12,100,3600,65,4200,336000,1530,1785,6000,108.4
6,12,100,3600,95,4250,336000,1530,1785,6000,105
6,12,100,3600,95,4000,336000,1530,1785,6000,98.6
6,12,100,3400,65,3900,336000,1530,1785,6000,97.5
8,16,100,3400,95,3800,336000,1530,1785,6000,94.3
8,16,100,3600,95,5000,336600,1000,1076,6000,120.3
8,8,100,3600,95,4900,336600,1000,1076,6000,119.2
6,12,100,3700,95,4700,336600,1000,1076,6000,110.4
4,8,100,4200,91,4500,336600,1000,1076,6000,107.2
6,6,100,2900,65,4100,336600,1000,1076,6000,106.3
6,6,100,3600,95,4300,336600,1000,1076,6000,105
6,6,100,2800,65,4000,336600,1000,1076,6000,102.9
4,4,100,3800,91,4200,336600,1000,1076,6000,101.8
4,4,100,3400,65,3800,336600,1000,1076,6000,96.5
2,4,100,3900,51,3900,336600,1000,1076,6000,80.4
12,24,100,3800,105,4600,336600,1000,1076,6000,114.9
8,16,100,3900,105,4500,336600,1000,1076,6000,113.8
8,16,100,3600,65,4400,336600,1000,1076,6000,112.2
6,12,100,3800,95,4400,336600,1000,1076,6000,111.7
6,12,100,3600,65,4200,336600,1000,1076,6000,108.4
6,12,100,3600,95,4250,336600,1000,1076,6000,105
6,12,100,3600,95,4000,336600,1000,1076,6000,98.6
6,12,100,3400,65,3900,336600,1000,1076,6000,97.5
8,16,100,3400,95,3800,336600,1000,1076,6000,94.3
8,16,100,3600,95,5000,192100,1530,1785,6000,117.1
8,8,100,3600,95,4900,192100,1530,1785,6000,116.1
6,12,100,3700,95,4700,192100,1530,1785,6000,107.5
4,8,100,4200,91,4500,192100,1530,1785,6000,104.4
6,6,100,2900,65,4100,192100,1530,1785,6000,103.5
6,6,100,3600,95,4300,192100,1530,1785,6000,102.3
6,6,100,2800,65,4000,192100,1530,1785,6000,100.2
4,4,100,3800,91,4200,192100,1530,1785,6000,99.2
4,4,100,3400,65,3800,192100,1530,1785,6000,94
2,4,100,3900,51,3900,192100,1530,1785,6000,78.3
12,24,100,3800,105,4600,192100,1530,1785,6000,111.9
8,16,100,3900,105,4500,192100,1530,1785,6000,110.9
8,16,100,3600,65,4400,192100,1530,1785,6000,109.3
6,12,100,3800,95,4400,192100,1530,1785,6000,108.8
6,12,100,3600,65,4200,192100,1530,1785,6000,105.6
6,12,100,3600,95,4250,192100,1530,1785,6000,102.3
6,12,100,3600,95,4000,192100,1530,1785,6000,96
6,12,100,3400,65,3900,192100,1530,1785,6000,95
8,16,100,3400,95,3800,192100,1530,1785,6000,91.9
8,16,100,3600,95,5000,192200,1506,1709,6000,114
8,8,100,3600,95,4900,192200,1506,1709,6000,113
6,12,100,3700,95,4700,192200,1506,1709,6000,105.4
4,8,100,4200,91,4500,192200,1506,1709,6000,102
6,6,100,2900,65,4100,192200,1506,1709,6000,100.8
6,6,100,3600,95,4300,192200,1506,1709,6000,99.7
6,6,100,2800,65,4000,192200,1506,1709,6000,97.9
4,4,100,3800,91,4200,192200,1506,1709,6000,96.8
4,4,100,3400,65,3800,192200,1506,1709,6000,91.7
2,4,100,3900,51,3900,192200,1506,1709,6000,76.3
12,24,100,3800,105,4600,192200,1506,1709,6000,108.9
8,16,100,3900,105,4500,192200,1506,1709,6000,107.9
8,16,100,3600,65,4400,192200,1506,1709,6000,106.4
6,12,100,3800,95,4400,192200,1506,1709,6000,105.9
6,12,100,3600,65,4200,192200,1506,1709,6000,102.8
6,12,100,3600,95,4250,192200,1506,1709,6000,99.6
6,12,100,3600,95,4000,192200,1506,1709,6000,93.6
6,12,100,3400,65,3900,192200,1506,1709,6000,92.5
8,16,100,3400,95,3800,192200,1506,1709,6000,89.7
8,16,100,3600,95,5000,224400,1127,1216,4000,101.5
8,8,100,3600,95,4900,224400,1127,1216,4000,100.6
6,12,100,3700,95,4700,224400,1127,1216,4000,93.2
4,8,100,4200,91,4500,224400,1127,1216,4000,90.5
6,6,100,2900,65,4100,224400,1127,1216,4000,89.7
6,6,100,3600,95,4300,224400,1127,1216,4000,88.7
6,6,100,2800,65,4000,224400,1127,1216,4000,86.9
4,4,100,3800,91,4200,224400,1127,1216,4000,86
4,4,100,3400,65,3800,224400,1127,1216,4000,81.4
2,4,100,3900,51,3900,224400,1127,1216,4000,67.9
12,24,100,3800,105,4600,224400,1127,1216,4000,97
8,16,100,3900,105,4500,224400,1127,1216,4000,96.1
8,16,100,3600,65,4400,224400,1127,1216,4000,94.7
6,12,100,3800,95,4400,224400,1127,1216,4000,94.3
6,12,100,3600,65,4200,224400,1127,1216,4000,91.5
6,12,100,3600,95,4250,224400,1127,1216,4000,88.7
6,12,100,3600,95,4000,224400,1127,1216,4000,83.2
6,12,100,3400,65,3900,224400,1127,1216,4000,82.3
8,16,100,3400,95,3800,224400,1127,1216,4000,79.6
8,16,100,3600,95,5000,160200,1506,1709,5000,100
8,8,100,3600,95,4900,160200,1506,1709,5000,99.1
6,12,100,3700,95,4700,160200,1506,1709,5000,92
4,8,100,4200,91,4500,160200,1506,1709,5000,89.7
6,6,100,2900,65,4100,160200,1506,1709,5000,88.4
6,6,100,3600,95,4300,160200,1506,1709,5000,87.8
6,6,100,2800,65,4000,160200,1506,1709,5000,85.6
4,4,100,3800,91,4200,160200,1506,1709,5000,85.3
4,4,100,3400,65,3800,160200,1506,1709,5000,80.2
2,4,100,3900,51,3900,160200,1506,1709,5000,67.2
12,24,100,3800,105,4600,160200,1506,1709,5000,95.5
8,16,100,3900,105,4500,160200,1506,1709,5000,94.6
8,16,100,3600,65,4400,160200,1506,1709,5000,93.3
6,12,100,3800,95,4400,160200,1506,1709,5000,92.8
6,12,100,3600,65,4200,160200,1506,1709,5000,90.1
6,12,100,3600,95,4250,160200,1506,1709,5000,87.3
6,12,100,3600,95,4000,160200,1506,1709,5000,82.3
6,12,100,3400,65,3900,160200,1506,1709,5000,81.1
8,16,100,3400,95,3800,160200,1506,1709,5000,78.8
8,16,100,3600,95,5000,224400,1050,1178,4000,95.3
8,8,100,3600,95,4900,224400,1050,1178,4000,94.4
6,12,100,3700,95,4700,224400,1050,1178,4000,87.5
4,8,100,4200,91,4500,224400,1050,1178,4000,84.9
6,6,100,2900,65,4100,224400,1050,1178,4000,84.2
6,6,100,3600,95,4300,224400,1050,1178,4000,83.2
6,6,100,2800,65,4000,224400,1050,1178,4000,81.5
4,4,100,3800,91,4200,224400,1050,1178,4000,80.7
4,4,100,3400,65,3800,224400,1050,1178,4000,76.4
2,4,100,3900,51,3900,224400,1050,1178,4000,63.7
12,24,100,3800,105,4600,224400,1050,1178,4000,91
8,16,100,3900,105,4500,224400,1050,1178,4000,90.2
8,16,100,3600,65,4400,224400,1050,1178,4000,88.9
6,12,100,3800,95,4400,224400,1050,1178,4000,88.5
6,12,100,3600,65,4200,224400,1050,1178,4000,85.9
6,12,100,3600,95,4250,224400,1050,1178,4000,83.2
6,12,100,3600,95,4000,224400,1050,1178,4000,78.1
6,12,100,3400,65,3900,224400,1050,1178,4000,77.3
8,16,100,3400,95,3800,224400,1050,1178,4000,74.7
8,16,100,3600,95,5000,112100,1291,1392,4000,71.8
8,8,100,3600,95,4900,112100,1291,1392,4000,71.2
6,12,100,3700,95,4700,112100,1291,1392,4000,66.1
4,8,100,4200,91,4500,112100,1291,1392,4000,64.1
6,6,100,2900,65,4100,112100,1291,1392,4000,63.5
6,6,100,3600,95,4300,112100,1291,1392,4000,63
6,6,100,2800,65,4000,112100,1291,1392,4000,62
4,4,100,3800,91,4200,112100,1291,1392,4000,60.8
4,4,100,3400,65,3800,112100,1291,1392,4000,58
2,4,100,3900,51,3900,112100,1291,1392,4000,48.1
12,24,100,3800,105,4600,112100,1291,1392,4000,68.6
8,16,100,3900,105,4500,112100,1291,1392,4000,68
8,16,100,3600,65,4400,112100,1291,1392,4000,67
6,12,100,3800,95,4400,112100,1291,1392,4000,66.7
6,12,100,3600,65,4200,112100,1291,1392,4000,64.8
6,12,100,3600,95,4250,112100,1291,1392,4000,62.7
6,12,100,3600,95,4000,112100,1291,1392,4000,59
6,12,100,3400,65,3900,112100,1291,1392,4000,58.3
8,16,100,3400,95,3800,112100,1291,1392,4000,56.4
8,16,100,3600,95,5000,84100,1392,1518,3000,64
8,8,100,3600,95,4900,84100,1392,1518,3000,63.5
6,12,100,3700,95,4700,84100,1392,1518,3000,59.1
4,8,100,4200,91,4500,84100,1392,1518,3000,57.1
6,6,100,2900,65,4100,84100,1392,1518,3000,56.6
6,6,100,3600,95,4300,84100,1392,1518,3000,56.2
6,6,100,2800,65,4000,84100,1392,1518,3000,54.8
4,4,100,3800,91,4200,84100,1392,1518,3000,54.4
4,4,100,3400,65,3800,84100,1392,1518,3000,51.7
2,4,100,3900,51,3900,84100,1392,1518,3000,43.1
12,24,100,3800,105,4600,84100,1392,1518,3000,61.2
8,16,100,3900,105,4500,84100,1392,1518,3000,60.6
8,16,100,3600,65,4400,84100,1392,1518,3000,59.7
6,12,100,3800,95,4400,84100,1392,1518,3000,59.5
6,12,100,3600,65,4200,84100,1392,1518,3000,57.7
6,12,100,3600,95,4250,84100,1392,1518,3000,55.9
6,12,100,3600,95,4000,84100,1392,1518,3000,52.7
6,12,100,3400,65,3900,84100,1392,1518,3000,51.9
8,16,100,3400,95,3800,84100,1392,1518,3000,50.5
8,16,100,3600,95,5000,448000,1605,1905,8000,142.1
8,8,100,3600,95,4900,448000,1605,1905,8000,140.9
6,12,100,3700,95,4700,448000,1605,1905,8000,130.5
4,8,100,4200,91,4500,448000,1605,1905,8000,126.7
6,6,100,2900,65,4100,448000,1605,1905,8000,125.6
6,6,100,3600,95,4300,448000,1605,1905,8000,124.1
6,6,100,2800,65,4000,448000,1605,1905,8000,121.6
4,4,100,3800,91,4200,448000,1605,1905,8000,120.3
4,4,100,3400,65,3800,448000,1605,1905,8000,114
2,4,100,3900,51,3900,448000,1605,1905,8000,95
12,24,100,3800,105,4600,448000,1605,1905,8000,135.8
8,16,100,3900,105,4500,448000,1605,1905,8000,134.5
8,16,100,3600,65,4400,448000,1605,1905,8000,132.6
6,12,100,3800,95,4400,448000,1605,1905,8000,132
6,12,100,3600,65,4200,448000,1605,1905,8000,128.2
6,12,100,3600,95,4250,448000,1605,1905,8000,124.1
6,12,100,3600,95,4000,448000,1605,1905,8000,116.5
6,12,100,3400,65,3900,448000,1605,1905,8000,115.3
8,16,100,3400,95,3800,448000,1605,1905,8000,111.5
8,16,100,3600,95,5000,448000,1465,1725,8000,137.4
8,8,100,3600,95,4900,448000,1465,1725,8000,136.2
6,12,100,3700,95,4700,448000,1465,1725,8000,126.2
4,8,100,4200,91,4500,448000,1465,1725,8000,122.5
6,6,100,2900,65,4100,448000,1465,1725,8000,121.5
6,6,100,3600,95,4300,448000,1465,1725,8000,120
6,6,100,2800,65,4000,448000,1465,1725,8000,117.6
4,4,100,3800,91,4200,448000,1465,1725,8000,116.4
4,4,100,3400,65,3800,448000,1465,1725,8000,110.2
2,4,100,3900,51,3900,448000,1465,1725,8000,91.9
12,24,100,3800,105,4600,448000,1465,1725,8000,131.3
8,16,100,3900,105,4500,448000,1465,1725,8000,130.1
8,16,100,3600,65,4400,448000,1465,1725,8000,128.2
6,12,100,3800,95,4400,448000,1465,1725,8000,127.6
6,12,100,3600,65,4200,448000,1465,1725,8000,123.9
6,12,100,3600,95,4250,448000,1465,1725,8000,120
6,12,100,3600,95,4000,448000,1465,1725,8000,112.7
6,12,100,3400,65,3900,448000,1465,1725,8000,111.5
8,16,100,3400,95,3800,448000,1465,1725,8000,107.8
8,16,100,3600,95,5000,402400,1250,1350,16000,134.3
8,8,100,3600,95,4900,402400,1250,1350,16000,133.1
6,12,100,3700,95,4700,402400,1250,1350,16000,123.3
4,8,100,4200,91,4500,402400,1250,1350,16000,119.7
6,6,100,2900,65,4100,402400,1250,1350,16000,118.7
6,6,100,3600,95,4300,402400,1250,1350,16000,117.3
6,6,100,2800,65,4000,402400,1250,1350,16000,114.9
4,4,100,3800,91,4200,402400,1250,1350,16000,113.7
4,4,100,3400,65,3800,402400,1250,1350,16000,107.7
2,4,100,3900,51,3900,402400,1250,1350,16000,89.8
12,24,100,3800,105,4600,402400,1250,1350,16000,128.3
8,16,100,3900,105,4500,402400,1250,1350,16000,127.1
8,16,100,3600,65,4400,402400,1250,1350,16000,125.3
6,12,100,3800,95,4400,402400,1250,1350,16000,124.7
6,12,100,3600,65,4200,402400,1250,1350,16000,121.1
6,12,100,3600,95,4250,402400,1250,1350,16000,117.3
6,12,100,3600,95,4000,402400,1250,1350,16000,110.1
6,12,100,3400,65,3900,402400,1250,1350,16000,108.9
8,16,100,3400,95,3800,402400,1250,1350,16000,105.3
8,16,100,3600,95,5000,256000,1469,1545,8000,115.6
8,8,100,3600,95,4900,256000,1469,1545,8000,114.5
6,12,100,3700,95,4700,256000,1469,1545,8000,106.1
4,8,100,4200,91,4500,256000,1469,1545,8000,103
6,6,100,2900,65,4100,256000,1469,1545,8000,102.2
6,6,100,3600,95,4300,256000,1469,1545,8000,100.9
6,6,100,2800,65,4000,256000,1469,1545,8000,98.9
